pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
Kas-1	Tsu-1	Chr3	8050001	8100000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr3	8050001	8100000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr3	8100001	8150000	0.0	17	0	68	0
Kas-1	Tsu-1	Chr3	8100001	8150000	0.0	17	0	68	0
Tsu-1	Roda-47	Chr3	8100001	8150000	0.0	17	0	68	0
Belm-12	Roda-47	Chr3	8100001	8150000	0.0	17	0	68	0
Tsu-1	Belm-12	Chr3	8100001	8150000	0.0	17	0	68	0
Kas-1	Roda-47	Chr3	8100001	8150000	0.0	17	0	68	0
Kas-1	Roda-47	Chr3	8150001	8200000	0.0	37	0	148	0
Tsu-1	Belm-12	Chr3	8150001	8200000	0.0	37	0	148	0
Kas-1	Belm-12	Chr3	8150001	8200000	0.0	37	0	148	0
Kas-1	Tsu-1	Chr3	8150001	8200000	0.0	37	0	148	0
Belm-12	Roda-47	Chr3	8150001	8200000	0.0	37	0	148	0
Tsu-1	Roda-47	Chr3	8150001	8200000	0.0	37	0	148	0
Kas-1	Belm-12	Chr3	8200001	8250000	0.0	2	0	8	0
Kas-1	Tsu-1	Chr3	8200001	8250000	0.0	2	0	8	0
Kas-1	Roda-47	Chr3	8200001	8250000	0.0	2	0	8	0
Tsu-1	Belm-12	Chr3	8200001	8250000	0.0	2	0	8	0
Belm-12	Roda-47	Chr3	8200001	8250000	0.0	2	0	8	0
Tsu-1	Roda-47	Chr3	8200001	8250000	0.0	2	0	8	0
Belm-12	Roda-47	Chr3	8250001	8300000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr3	8250001	8300000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr3	8250001	8300000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr3	8250001	8300000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr3	8250001	8300000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr3	8250001	8300000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr3	8300001	8350000	0.0	2	0	8	0
Kas-1	Belm-12	Chr3	8300001	8350000	0.0	2	0	8	0
Belm-12	Roda-47	Chr3	8300001	8350000	0.0	2	0	8	0
Tsu-1	Roda-47	Chr3	8300001	8350000	0.0	2	0	8	0
Tsu-1	Belm-12	Chr3	8300001	8350000	0.0	2	0	8	0
Kas-1	Roda-47	Chr3	8300001	8350000	0.0	2	0	8	0
Tsu-1	Roda-47	Chr3	8350001	8400000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr3	8350001	8400000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr3	8350001	8400000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr3	8350001	8400000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr3	8350001	8400000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr3	8350001	8400000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr3	8400001	8450000	0.0	1	0	4	0
Kas-1	Belm-12	Chr3	8400001	8450000	0.0	1	0	4	0
Tsu-1	Roda-47	Chr3	8400001	8450000	0.0	1	0	4	0
Belm-12	Roda-47	Chr3	8400001	8450000	0.0	1	0	4	0
Kas-1	Roda-47	Chr3	8400001	8450000	0.0	1	0	4	0
Tsu-1	Belm-12	Chr3	8400001	8450000	0.0	1	0	4	0
Belm-12	Roda-47	Chr3	8450001	8500000	0.0	2	0	8	0
Tsu-1	Roda-47	Chr3	8450001	8500000	0.0	2	0	8	0
Kas-1	Tsu-1	Chr3	8450001	8500000	0.0	2	0	8	0
Kas-1	Belm-12	Chr3	8450001	8500000	0.0	2	0	8	0
Kas-1	Roda-47	Chr3	8450001	8500000	0.0	2	0	8	0
Tsu-1	Belm-12	Chr3	8450001	8500000	0.0	2	0	8	0
Tsu-1	Roda-47	Chr3	8500001	8550000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr3	8500001	8550000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr3	8500001	8550000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr3	8500001	8550000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr3	8500001	8550000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr3	8500001	8550000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr3	8550001	8600000	0.0	16	0	64	0
Tsu-1	Belm-12	Chr3	8550001	8600000	0.0	16	0	64	0
Kas-1	Tsu-1	Chr3	8550001	8600000	0.0	16	0	64	0
Kas-1	Belm-12	Chr3	8550001	8600000	0.0	16	0	64	0
Belm-12	Roda-47	Chr3	8550001	8600000	0.0	16	0	64	0
Tsu-1	Roda-47	Chr3	8550001	8600000	0.0	16	0	64	0
Kas-1	Roda-47	Chr3	8600001	8650000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr3	8600001	8650000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr3	8600001	8650000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr3	8600001	8650000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr3	8600001	8650000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr3	8600001	8650000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr3	8650001	8700000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr3	8650001	8700000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr3	8650001	8700000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr3	8650001	8700000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr3	8650001	8700000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr3	8650001	8700000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr3	8700001	8750000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr3	8700001	8750000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr3	8700001	8750000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr3	8700001	8750000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr3	8700001	8750000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr3	8700001	8750000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr3	8750001	8800000	0.0	5	0	20	0
Kas-1	Tsu-1	Chr3	8750001	8800000	0.0	5	0	20	0
Belm-12	Roda-47	Chr3	8750001	8800000	0.0	5	0	20	0
Tsu-1	Roda-47	Chr3	8750001	8800000	0.0	5	0	20	0
Kas-1	Roda-47	Chr3	8750001	8800000	0.0	5	0	20	0
Tsu-1	Belm-12	Chr3	8750001	8800000	0.0	5	0	20	0
Tsu-1	Roda-47	Chr3	8800001	8850000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr3	8800001	8850000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr3	8800001	8850000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr3	8800001	8850000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr3	8800001	8850000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr3	8800001	8850000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr3	8850001	8900000	0.0	7	0	28	0
Belm-12	Roda-47	Chr3	8850001	8900000	0.0	7	0	28	0
Kas-1	Tsu-1	Chr3	8850001	8900000	0.0	7	0	28	0
Kas-1	Belm-12	Chr3	8850001	8900000	0.0	7	0	28	0
Tsu-1	Belm-12	Chr3	8850001	8900000	0.0	7	0	28	0
Kas-1	Roda-47	Chr3	8850001	8900000	0.0	7	0	28	0
Kas-1	Belm-12	Chr3	8900001	8950000	0.0	4	0	16	0
Kas-1	Tsu-1	Chr3	8900001	8950000	0.0	4	0	16	0
Kas-1	Roda-47	Chr3	8900001	8950000	0.0	4	0	16	0
Tsu-1	Belm-12	Chr3	8900001	8950000	0.0	4	0	16	0
Belm-12	Roda-47	Chr3	8900001	8950000	0.0	4	0	16	0
Tsu-1	Roda-47	Chr3	8900001	8950000	0.0	4	0	16	0
Kas-1	Belm-12	Chr3	8950001	9000000	0.0	6	0	24	0
Kas-1	Tsu-1	Chr3	8950001	9000000	0.0	6	0	24	0
Tsu-1	Roda-47	Chr3	8950001	9000000	0.0	6	0	24	0
Belm-12	Roda-47	Chr3	8950001	9000000	0.0	6	0	24	0
Kas-1	Roda-47	Chr3	8950001	9000000	0.0	6	0	24	0
Tsu-1	Belm-12	Chr3	8950001	9000000	0.0	6	0	24	0
Tsu-1	Roda-47	Chr3	9000001	9050000	0.0	1	0	4	0
Belm-12	Roda-47	Chr3	9000001	9050000	0.0	1	0	4	0
Kas-1	Roda-47	Chr3	9000001	9050000	0.0	1	0	4	0
Tsu-1	Belm-12	Chr3	9000001	9050000	0.0	1	0	4	0
Kas-1	Tsu-1	Chr3	9000001	9050000	0.0	1	0	4	0
Kas-1	Belm-12	Chr3	9000001	9050000	0.0	1	0	4	0
Kas-1	Belm-12	Chr3	9050001	9100000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr3	9050001	9100000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr3	9050001	9100000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr3	9050001	9100000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr3	9050001	9100000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr3	9050001	9100000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr3	9100001	9150000	0.1818181818181818	11	8	44	0
Tsu-1	Belm-12	Chr3	9100001	9150000	0.0	11	0	44	0
Belm-12	Roda-47	Chr3	9100001	9150000	0.0	11	0	44	0
Tsu-1	Roda-47	Chr3	9100001	9150000	0.0	11	0	44	0
Kas-1	Tsu-1	Chr3	9100001	9150000	0.1818181818181818	11	8	44	0
Kas-1	Belm-12	Chr3	9100001	9150000	0.1818181818181818	11	8	44	0
Tsu-1	Roda-47	Chr3	9150001	9200000	0.0	8	0	32	0
Belm-12	Roda-47	Chr3	9150001	9200000	0.0	8	0	32	0
Kas-1	Roda-47	Chr3	9150001	9200000	0.0	8	0	32	0
Tsu-1	Belm-12	Chr3	9150001	9200000	0.0	8	0	32	0
Kas-1	Belm-12	Chr3	9150001	9200000	0.0	8	0	32	0
Kas-1	Tsu-1	Chr3	9150001	9200000	0.0	8	0	32	0
Kas-1	Belm-12	Chr3	9200001	9250000	0.0	22	0	88	0
Kas-1	Tsu-1	Chr3	9200001	9250000	0.0	22	0	88	0
Tsu-1	Roda-47	Chr3	9200001	9250000	0.0	22	0	88	0
Belm-12	Roda-47	Chr3	9200001	9250000	0.0	22	0	88	0
Tsu-1	Belm-12	Chr3	9200001	9250000	0.0	22	0	88	0
Kas-1	Roda-47	Chr3	9200001	9250000	0.0	22	0	88	0
Kas-1	Belm-12	Chr3	9250001	9300000	0.0	1	0	4	0
Kas-1	Tsu-1	Chr3	9250001	9300000	0.0	1	0	4	0
Belm-12	Roda-47	Chr3	9250001	9300000	0.0	1	0	4	0
Tsu-1	Roda-47	Chr3	9250001	9300000	0.0	1	0	4	0
Tsu-1	Belm-12	Chr3	9250001	9300000	0.0	1	0	4	0
Kas-1	Roda-47	Chr3	9250001	9300000	0.0	1	0	4	0
Tsu-1	Belm-12	Chr3	9300001	9350000	0.0	2	0	8	0
Kas-1	Roda-47	Chr3	9300001	9350000	0.0	2	0	8	0
Kas-1	Belm-12	Chr3	9300001	9350000	0.0	2	0	8	0
Kas-1	Tsu-1	Chr3	9300001	9350000	0.0	2	0	8	0
Belm-12	Roda-47	Chr3	9300001	9350000	0.0	2	0	8	0
Tsu-1	Roda-47	Chr3	9300001	9350000	0.0	2	0	8	0
Belm-12	Roda-47	Chr3	9350001	9400000	0.0	1	0	4	0
Tsu-1	Roda-47	Chr3	9350001	9400000	0.0	1	0	4	0
Kas-1	Tsu-1	Chr3	9350001	9400000	0.0	1	0	4	0
Kas-1	Belm-12	Chr3	9350001	9400000	0.0	1	0	4	0
Kas-1	Roda-47	Chr3	9350001	9400000	0.0	1	0	4	0
Tsu-1	Belm-12	Chr3	9350001	9400000	0.0	1	0	4	0
Kas-1	Tsu-1	Chr3	9400001	9450000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr3	9400001	9450000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr3	9400001	9450000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr3	9400001	9450000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr3	9400001	9450000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr3	9400001	9450000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr3	9450001	9500000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr3	9450001	9500000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr3	9450001	9500000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr3	9450001	9500000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr3	9450001	9500000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr3	9450001	9500000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr3	9500001	9550000	0.0	27	0	108	0
Kas-1	Belm-12	Chr3	9500001	9550000	0.0	27	0	108	0
Tsu-1	Belm-12	Chr3	9500001	9550000	0.0	27	0	108	0
Kas-1	Roda-47	Chr3	9500001	9550000	0.0	27	0	108	0
Tsu-1	Roda-47	Chr3	9500001	9550000	0.0	27	0	108	0
Belm-12	Roda-47	Chr3	9500001	9550000	0.0	27	0	108	0
Belm-12	Roda-47	Chr3	9550001	9600000	0.0	17	0	68	0
Tsu-1	Roda-47	Chr3	9550001	9600000	0.0	17	0	68	0
Kas-1	Belm-12	Chr3	9550001	9600000	0.0	17	0	68	0
Kas-1	Tsu-1	Chr3	9550001	9600000	0.0	17	0	68	0
Tsu-1	Belm-12	Chr3	9550001	9600000	0.0	17	0	68	0
Kas-1	Roda-47	Chr3	9550001	9600000	0.0	17	0	68	0
Kas-1	Belm-12	Chr3	9600001	9650000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr3	9600001	9650000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr3	9600001	9650000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr3	9600001	9650000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr3	9600001	9650000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr3	9600001	9650000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr3	9650001	9700000	0.0	5	0	20	0
Tsu-1	Roda-47	Chr3	9650001	9700000	0.0	5	0	20	0
Kas-1	Tsu-1	Chr3	9650001	9700000	0.0	5	0	20	0
Kas-1	Belm-12	Chr3	9650001	9700000	0.0	5	0	20	0
Tsu-1	Belm-12	Chr3	9650001	9700000	0.0	5	0	20	0
Kas-1	Roda-47	Chr3	9650001	9700000	0.0	5	0	20	0
Kas-1	Tsu-1	Chr3	9700001	9750000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr3	9700001	9750000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr3	9700001	9750000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr3	9700001	9750000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr3	9700001	9750000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr3	9700001	9750000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr3	9750001	9800000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr3	9750001	9800000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr3	9750001	9800000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr3	9750001	9800000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr3	9750001	9800000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr3	9750001	9800000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr3	9800001	9850000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr3	9800001	9850000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr3	9800001	9850000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr3	9800001	9850000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr3	9800001	9850000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr3	9800001	9850000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr3	9850001	9900000	0.0	2	0	8	0
Kas-1	Tsu-1	Chr3	9850001	9900000	0.0	2	0	8	0
Tsu-1	Belm-12	Chr3	9850001	9900000	0.0	2	0	8	0
Tsu-1	Roda-47	Chr3	9850001	9900000	0.0	2	0	8	0
Kas-1	Belm-12	Chr3	9850001	9900000	0.0	2	0	8	0
Kas-1	Roda-47	Chr3	9850001	9900000	0.0	2	0	8	0
Kas-1	Belm-12	Chr3	9900001	9950000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr3	9900001	9950000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr3	9900001	9950000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr3	9900001	9950000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr3	9900001	9950000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr3	9900001	9950000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr3	9950001	10000000	0.0	3	0	12	0
Tsu-1	Belm-12	Chr3	9950001	10000000	0.0	3	0	12	0
Belm-12	Roda-47	Chr3	9950001	10000000	0.0	3	0	12	0
Kas-1	Belm-12	Chr3	9950001	10000000	0.0	3	0	12	0
Kas-1	Tsu-1	Chr3	9950001	10000000	0.0	3	0	12	0
Tsu-1	Roda-47	Chr3	9950001	10000000	0.0	3	0	12	0
Tsu-1	Belm-12	Chr3	10000001	10050000	0.0	203	0	812	0
Belm-12	Roda-47	Chr3	10000001	10050000	0.0	203	0	812	0
Tsu-1	Roda-47	Chr3	10000001	10050000	0.0	203	0	812	0
Kas-1	Belm-12	Chr3	10000001	10050000	0.0	203	0	812	0
Kas-1	Roda-47	Chr3	10000001	10050000	0.0	203	0	812	0
Kas-1	Tsu-1	Chr3	10000001	10050000	0.0	203	0	812	0
Tsu-1	Roda-47	Chr3	10050001	10100000	0.0	8	0	32	0
Kas-1	Tsu-1	Chr3	10050001	10100000	0.0	8	0	32	0
Tsu-1	Belm-12	Chr3	10050001	10100000	0.0	8	0	32	0
Kas-1	Roda-47	Chr3	10050001	10100000	0.0	8	0	32	0
Kas-1	Belm-12	Chr3	10050001	10100000	0.0	8	0	32	0
Belm-12	Roda-47	Chr3	10050001	10100000	0.0	8	0	32	0
Kas-1	Roda-47	Chr3	10100001	10150000	0.0	20	0	80	0
Kas-1	Belm-12	Chr3	10100001	10150000	0.0	20	0	80	0
Tsu-1	Roda-47	Chr3	10100001	10150000	0.0	20	0	80	0
Tsu-1	Belm-12	Chr3	10100001	10150000	0.0	20	0	80	0
Belm-12	Roda-47	Chr3	10100001	10150000	0.0	20	0	80	0
Kas-1	Tsu-1	Chr3	10100001	10150000	0.0	20	0	80	0
Tsu-1	Roda-47	Chr3	10150001	10200000	0.0	3	0	12	0
Kas-1	Roda-47	Chr3	10150001	10200000	0.0	3	0	12	0
Tsu-1	Belm-12	Chr3	10150001	10200000	0.0	3	0	12	0
Kas-1	Belm-12	Chr3	10150001	10200000	0.0	3	0	12	0
Kas-1	Tsu-1	Chr3	10150001	10200000	0.0	3	0	12	0
Belm-12	Roda-47	Chr3	10150001	10200000	0.0	3	0	12	0
Kas-1	Roda-47	Chr3	10200001	10250000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr3	10200001	10250000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr3	10200001	10250000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr3	10200001	10250000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr3	10200001	10250000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr3	10200001	10250000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr3	10250001	10300000	0.0	39	0	156	0
Kas-1	Belm-12	Chr3	10250001	10300000	0.0	39	0	156	0
Kas-1	Roda-47	Chr3	10250001	10300000	0.0	39	0	156	0
Tsu-1	Belm-12	Chr3	10250001	10300000	0.0	39	0	156	0
Belm-12	Roda-47	Chr3	10250001	10300000	0.0	39	0	156	0
Tsu-1	Roda-47	Chr3	10250001	10300000	0.0	39	0	156	0
Kas-1	Belm-12	Chr3	10300001	10350000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr3	10300001	10350000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr3	10300001	10350000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr3	10300001	10350000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr3	10300001	10350000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr3	10300001	10350000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr3	10350001	10400000	0.0	18	0	72	0
Tsu-1	Belm-12	Chr3	10350001	10400000	0.0	18	0	72	0
Kas-1	Roda-47	Chr3	10350001	10400000	0.0	18	0	72	0
Belm-12	Roda-47	Chr3	10350001	10400000	0.0	18	0	72	0
Tsu-1	Roda-47	Chr3	10350001	10400000	0.0	18	0	72	0
Kas-1	Tsu-1	Chr3	10350001	10400000	0.0	18	0	72	0
Belm-12	Roda-47	Chr3	10400001	10450000	0.0	187	0	748	0
Tsu-1	Roda-47	Chr3	10400001	10450000	0.0	187	0	748	0
Tsu-1	Belm-12	Chr3	10400001	10450000	0.0	187	0	748	0
Kas-1	Roda-47	Chr3	10400001	10450000	0.0	187	0	748	0
Kas-1	Belm-12	Chr3	10400001	10450000	0.0	187	0	748	0
Kas-1	Tsu-1	Chr3	10400001	10450000	0.0	187	0	748	0
Tsu-1	Roda-47	Chr3	10450001	10500000	0.0	13	0	52	0
Belm-12	Roda-47	Chr3	10450001	10500000	0.0	13	0	52	0
Kas-1	Belm-12	Chr3	10450001	10500000	0.0	13	0	52	0
Kas-1	Tsu-1	Chr3	10450001	10500000	0.0	13	0	52	0
Tsu-1	Belm-12	Chr3	10450001	10500000	0.0	13	0	52	0
Kas-1	Roda-47	Chr3	10450001	10500000	0.0	13	0	52	0
Kas-1	Tsu-1	Chr3	10500001	10550000	0.0	63	0	252	0
Kas-1	Belm-12	Chr3	10500001	10550000	0.0	63	0	252	0
Tsu-1	Roda-47	Chr3	10500001	10550000	0.0	63	0	252	0
Tsu-1	Belm-12	Chr3	10500001	10550000	0.0	63	0	252	0
Kas-1	Roda-47	Chr3	10500001	10550000	0.0	63	0	252	0
Belm-12	Roda-47	Chr3	10500001	10550000	0.0	63	0	252	0
Tsu-1	Roda-47	Chr3	10550001	10600000	0.0	2	0	8	0
Tsu-1	Belm-12	Chr3	10550001	10600000	0.0	2	0	8	0
Belm-12	Roda-47	Chr3	10550001	10600000	0.0	2	0	8	0
Kas-1	Belm-12	Chr3	10550001	10600000	0.0	2	0	8	0
Kas-1	Roda-47	Chr3	10550001	10600000	0.0	2	0	8	0
Kas-1	Tsu-1	Chr3	10550001	10600000	0.0	2	0	8	0
Belm-12	Roda-47	Chr3	10600001	10650000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr3	10600001	10650000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr3	10600001	10650000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr3	10600001	10650000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr3	10600001	10650000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr3	10600001	10650000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr3	10650001	10700000	0.0	55	0	220	0
Kas-1	Roda-47	Chr3	10650001	10700000	0.0	55	0	220	0
Kas-1	Tsu-1	Chr3	10650001	10700000	0.0	55	0	220	0
Tsu-1	Belm-12	Chr3	10650001	10700000	0.0	55	0	220	0
Belm-12	Roda-47	Chr3	10650001	10700000	0.0	55	0	220	0
Tsu-1	Roda-47	Chr3	10650001	10700000	0.0	55	0	220	0
Kas-1	Roda-47	Chr3	10700001	10750000	0.0	135	0	540	0
Kas-1	Belm-12	Chr3	10700001	10750000	0.0	135	0	540	0
Tsu-1	Roda-47	Chr3	10700001	10750000	0.0	135	0	540	0
Belm-12	Roda-47	Chr3	10700001	10750000	0.0	135	0	540	0
Tsu-1	Belm-12	Chr3	10700001	10750000	0.0	135	0	540	0
Kas-1	Tsu-1	Chr3	10700001	10750000	0.0	135	0	540	0
Kas-1	Roda-47	Chr3	10750001	10800000	0.0	91	0	364	0
Tsu-1	Belm-12	Chr3	10750001	10800000	0.0109890109890109	91	4	364	0
Tsu-1	Roda-47	Chr3	10750001	10800000	0.0109890109890109	91	4	364	0
Belm-12	Roda-47	Chr3	10750001	10800000	0.0	91	0	364	0
Kas-1	Belm-12	Chr3	10750001	10800000	0.0	91	0	364	0
Kas-1	Tsu-1	Chr3	10750001	10800000	0.0109890109890109	91	4	364	0
Kas-1	Belm-12	Chr3	10800001	10850000	0.0	159	0	636	0
Kas-1	Tsu-1	Chr3	10800001	10850000	0.0	159	0	636	0
Belm-12	Roda-47	Chr3	10800001	10850000	0.0	159	0	636	0
Tsu-1	Roda-47	Chr3	10800001	10850000	0.0	159	0	636	0
Kas-1	Roda-47	Chr3	10800001	10850000	0.0	159	0	636	0
Tsu-1	Belm-12	Chr3	10800001	10850000	0.0	159	0	636	0
Belm-12	Roda-47	Chr3	10850001	10900000	0.0	61	0	244	0
Tsu-1	Roda-47	Chr3	10850001	10900000	0.0	61	0	244	0
Kas-1	Roda-47	Chr3	10850001	10900000	0.0	61	0	244	0
Tsu-1	Belm-12	Chr3	10850001	10900000	0.0	61	0	244	0
Kas-1	Tsu-1	Chr3	10850001	10900000	0.0	61	0	244	0
Kas-1	Belm-12	Chr3	10850001	10900000	0.0	61	0	244	0
Belm-12	Roda-47	Chr3	10900001	10950000	0.0	20	0	80	0
Tsu-1	Roda-47	Chr3	10900001	10950000	0.0	20	0	80	0
Kas-1	Roda-47	Chr3	10900001	10950000	0.0	20	0	80	0
Tsu-1	Belm-12	Chr3	10900001	10950000	0.0	20	0	80	0
Kas-1	Tsu-1	Chr3	10900001	10950000	0.0	20	0	80	0
Kas-1	Belm-12	Chr3	10900001	10950000	0.0	20	0	80	0
Kas-1	Tsu-1	Chr3	10950001	11000000	0.0	24	0	96	0
Belm-12	Roda-47	Chr3	10950001	11000000	0.0	24	0	96	0
Tsu-1	Roda-47	Chr3	10950001	11000000	0.0	24	0	96	0
Tsu-1	Belm-12	Chr3	10950001	11000000	0.0	24	0	96	0
Kas-1	Roda-47	Chr3	10950001	11000000	0.0	24	0	96	0
Kas-1	Belm-12	Chr3	10950001	11000000	0.0	24	0	96	0
Kas-1	Belm-12	Chr3	11000001	11050000	0.0	19	0	76	0
Kas-1	Tsu-1	Chr3	11000001	11050000	0.0	19	0	76	0
Belm-12	Roda-47	Chr3	11000001	11050000	0.0	19	0	76	0
Kas-1	Roda-47	Chr3	11000001	11050000	0.0	19	0	76	0
Tsu-1	Belm-12	Chr3	11000001	11050000	0.0	19	0	76	0
Tsu-1	Roda-47	Chr3	11000001	11050000	0.0	19	0	76	0
Kas-1	Tsu-1	Chr3	11050001	11100000	0.0	3	0	12	0
Tsu-1	Belm-12	Chr3	11050001	11100000	0.0	3	0	12	0
Kas-1	Roda-47	Chr3	11050001	11100000	0.0	3	0	12	0
Kas-1	Belm-12	Chr3	11050001	11100000	0.0	3	0	12	0
Belm-12	Roda-47	Chr3	11050001	11100000	0.0	3	0	12	0
Tsu-1	Roda-47	Chr3	11050001	11100000	0.0	3	0	12	0
Kas-1	Belm-12	Chr3	11100001	11150000	0.0	179	0	716	0
Kas-1	Tsu-1	Chr3	11100001	11150000	0.0	179	0	716	0
Kas-1	Roda-47	Chr3	11100001	11150000	0.0	179	0	716	0
