pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
Kas-1	Roda-47	Chr3	19850001	19900000	0.5086805555555556	576	1172	2304	4
Kas-1	Tsu-1	Chr3	19850001	19900000	0.5659722222222222	576	1304	2304	4
Tsu-1	Belm-12	Chr3	19850001	19900000	0.0069565217391304	575	16	2300	8
Tsu-1	Roda-47	Chr3	19850001	19900000	0.3708838821490468	577	856	2308	0
Belm-12	Roda-47	Chr3	19850001	19900000	0.3739130434782609	575	860	2300	8
Tsu-1	Roda-47	Chr3	19900001	19950000	0.3002544529262086	393	472	1572	0
Belm-12	Roda-47	Chr3	19900001	19950000	0.3027989821882951	393	476	1572	0
Kas-1	Belm-12	Chr3	19900001	19950000	0.7557251908396947	393	1188	1572	0
Kas-1	Tsu-1	Chr3	19900001	19950000	0.7531806615776081	393	1184	1572	0
Tsu-1	Belm-12	Chr3	19900001	19950000	0.0076335877862595	393	12	1572	0
Kas-1	Roda-47	Chr3	19900001	19950000	0.8193384223918575	393	1288	1572	0
Tsu-1	Roda-47	Chr3	19950001	20000000	0.531328320802005	399	848	1596	0
Tsu-1	Belm-12	Chr3	19950001	20000000	0.0551378446115288	399	88	1596	0
Kas-1	Belm-12	Chr3	19950001	20000000	0.8132832080200502	399	1298	1596	0
Kas-1	Tsu-1	Chr3	19950001	20000000	0.8082706766917294	399	1290	1596	0
Belm-12	Roda-47	Chr3	19950001	20000000	0.5764411027568922	399	920	1596	0
Kas-1	Roda-47	Chr3	19950001	20000000	0.525062656641604	399	838	1596	0
Tsu-1	Belm-12	Chr3	20000001	20050000	0.3	370	444	1480	0
Kas-1	Tsu-1	Chr3	20000001	20050000	0.4376731301939058	361	632	1444	36
Tsu-1	Roda-47	Chr3	20000001	20050000	0.6864864864864865	370	1016	1480	0
Kas-1	Roda-47	Chr3	20000001	20050000	0.6731301939058172	361	972	1444	36
Kas-1	Belm-12	Chr3	20000001	20050000	0.4127423822714681	361	596	1444	36
Belm-12	Roda-47	Chr3	20000001	20050000	0.5324324324324324	370	788	1480	0
Tsu-1	Belm-12	Chr3	20050001	20100000	0.5075187969924813	532	1080	2128	64
Belm-12	Roda-47	Chr3	20050001	20100000	0.43796992481203	532	932	2128	64
Tsu-1	Roda-47	Chr3	20050001	20100000	0.3585766423357664	548	786	2192	0
Kas-1	Tsu-1	Chr3	20050001	20100000	0.5113636363636364	528	1080	2112	80
Kas-1	Belm-12	Chr3	20050001	20100000	0.46875	512	960	2048	144
Kas-1	Roda-47	Chr3	20050001	20100000	0.5113636363636364	528	1080	2112	80
Kas-1	Tsu-1	Chr3	20100001	20150000	0.460352422907489	454	836	1816	52
Kas-1	Belm-12	Chr3	20100001	20150000	0.8083700440528634	454	1468	1816	52
Tsu-1	Belm-12	Chr3	20100001	20150000	0.5374732334047109	467	1004	1868	0
Kas-1	Roda-47	Chr3	20100001	20150000	0.4449339207048458	454	808	1816	52
Belm-12	Roda-47	Chr3	20100001	20150000	0.5117773019271948	467	956	1868	0
Tsu-1	Roda-47	Chr3	20100001	20150000	0.0942184154175588	467	176	1868	0
Tsu-1	Belm-12	Chr3	20150001	20200000	0.475438596491228	285	542	1140	4
Tsu-1	Roda-47	Chr3	20150001	20200000	0.0912280701754386	285	104	1140	4
Kas-1	Tsu-1	Chr3	20150001	20200000	0.5666666666666667	285	646	1140	4
Kas-1	Belm-12	Chr3	20150001	20200000	0.5384615384615384	286	616	1144	0
Kas-1	Roda-47	Chr3	20150001	20200000	0.5699300699300699	286	652	1144	0
Belm-12	Roda-47	Chr3	20150001	20200000	0.4772727272727273	286	546	1144	0
Tsu-1	Belm-12	Chr3	20200001	20250000	0.2926540284360189	422	494	1688	0
Kas-1	Roda-47	Chr3	20200001	20250000	0.4312796208530806	422	728	1688	0
Kas-1	Belm-12	Chr3	20200001	20250000	0.2973933649289099	422	502	1688	0
Kas-1	Tsu-1	Chr3	20200001	20250000	0.3933649289099526	422	664	1688	0
Tsu-1	Roda-47	Chr3	20200001	20250000	0.1966824644549763	422	332	1688	0
Belm-12	Roda-47	Chr3	20200001	20250000	0.3803317535545024	422	642	1688	0
Belm-12	Roda-47	Chr3	20250001	20300000	0.6920684292379471	643	1780	2572	48
Tsu-1	Roda-47	Chr3	20250001	20300000	0.6430793157076206	643	1654	2572	48
Kas-1	Roda-47	Chr3	20250001	20300000	0.4984447900466563	643	1282	2572	48
Tsu-1	Belm-12	Chr3	20250001	20300000	0.2465648854961832	655	646	2620	0
Kas-1	Belm-12	Chr3	20250001	20300000	0.3687022900763358	655	966	2620	0
Kas-1	Tsu-1	Chr3	20250001	20300000	0.3343511450381679	655	876	2620	0
Belm-12	Roda-47	Chr3	20300001	20350000	0.7647412755716004	831	2542	3324	48
Kas-1	Tsu-1	Chr3	20300001	20350000	0.2527881040892193	807	816	3228	144
Tsu-1	Roda-47	Chr3	20300001	20350000	0.7827417380660955	817	2558	3268	104
Kas-1	Roda-47	Chr3	20300001	20350000	0.6545117428924598	809	2118	3236	136
Kas-1	Belm-12	Chr3	20300001	20350000	0.2362971985383678	821	776	3284	88
Tsu-1	Belm-12	Chr3	20300001	20350000	0.1471652593486128	829	488	3316	56
Tsu-1	Belm-12	Chr3	20350001	20400000	0.5650195058517555	769	1738	3076	0
Tsu-1	Roda-47	Chr3	20350001	20400000	0.3697916666666667	768	1136	3072	4
Kas-1	Roda-47	Chr3	20350001	20400000	0.4719687092568448	767	1448	3068	8
Belm-12	Roda-47	Chr3	20350001	20400000	0.6848958333333334	768	2104	3072	4
Kas-1	Belm-12	Chr3	20350001	20400000	0.3802083333333333	768	1168	3072	4
Kas-1	Tsu-1	Chr3	20350001	20400000	0.35546875	768	1092	3072	4
Kas-1	Belm-12	Chr3	20400001	20450000	0.2865566037735849	424	486	1696	0
Tsu-1	Belm-12	Chr3	20400001	20450000	0.070754716981132	424	120	1696	0
Tsu-1	Roda-47	Chr3	20400001	20450000	0.7570754716981132	424	1284	1696	0
Belm-12	Roda-47	Chr3	20400001	20450000	0.7665094339622641	424	1300	1696	0
Kas-1	Roda-47	Chr3	20400001	20450000	0.7063679245283019	424	1198	1696	0
Kas-1	Tsu-1	Chr3	20400001	20450000	0.2771226415094339	424	470	1696	0
Tsu-1	Roda-47	Chr3	20450001	20500000	0.4904030710172745	521	1022	2084	8
Belm-12	Roda-47	Chr3	20450001	20500000	0.5203488372093024	516	1074	2064	28
Kas-1	Belm-12	Chr3	20450001	20500000	0.337890625	512	692	2048	44
Tsu-1	Belm-12	Chr3	20450001	20500000	0.2897286821705426	516	598	2064	28
Kas-1	Roda-47	Chr3	20450001	20500000	0.4690522243713733	517	970	2068	24
Kas-1	Tsu-1	Chr3	20450001	20500000	0.3288201160541586	517	680	2068	24
Tsu-1	Belm-12	Chr3	20500001	20550000	0.2517006802721088	294	296	1176	0
Kas-1	Roda-47	Chr3	20500001	20550000	0.5799319727891157	294	682	1176	0
Kas-1	Belm-12	Chr3	20500001	20550000	0.5357142857142857	294	630	1176	0
Belm-12	Roda-47	Chr3	20500001	20550000	0.2482993197278911	294	292	1176	0
Kas-1	Tsu-1	Chr3	20500001	20550000	0.5476190476190477	294	644	1176	0
Tsu-1	Roda-47	Chr3	20500001	20550000	0.20578231292517	294	242	1176	0
Kas-1	Belm-12	Chr3	20550001	20600000	0.645748987854251	494	1276	1976	0
Kas-1	Tsu-1	Chr3	20550001	20600000	0.5819838056680162	494	1150	1976	0
Tsu-1	Belm-12	Chr3	20550001	20600000	0.305668016194332	494	604	1976	0
Tsu-1	Roda-47	Chr3	20550001	20600000	0.0910931174089068	494	180	1976	0
Kas-1	Roda-47	Chr3	20550001	20600000	0.5860323886639676	494	1158	1976	0
Belm-12	Roda-47	Chr3	20550001	20600000	0.3208502024291498	494	634	1976	0
Tsu-1	Roda-47	Chr3	20600001	20650000	0.1966824644549763	422	332	1688	0
Kas-1	Roda-47	Chr3	20600001	20650000	0.5985748218527316	421	1008	1684	4
Tsu-1	Belm-12	Chr3	20600001	20650000	0.3056872037914692	422	516	1688	0
Belm-12	Roda-47	Chr3	20600001	20650000	0.3139810426540284	422	530	1688	0
Kas-1	Belm-12	Chr3	20600001	20650000	0.5795724465558195	421	976	1684	4
Kas-1	Tsu-1	Chr3	20600001	20650000	0.6247030878859857	421	1052	1684	4
Tsu-1	Roda-47	Chr3	20650001	20700000	0.3521959459459459	592	834	2368	12
Kas-1	Roda-47	Chr3	20650001	20700000	0.4518072289156626	498	900	1992	388
Kas-1	Belm-12	Chr3	20650001	20700000	0.3997995991983968	499	798	1996	384
Tsu-1	Belm-12	Chr3	20650001	20700000	0.5084317032040472	593	1206	2372	8
Belm-12	Roda-47	Chr3	20650001	20700000	0.3627946127946128	594	862	2376	4
Kas-1	Tsu-1	Chr3	20650001	20700000	0.4969818913480885	497	988	1988	392
Kas-1	Tsu-1	Chr3	20700001	20750000	0.6203125	640	1588	2560	16
Kas-1	Belm-12	Chr3	20700001	20750000	0.5273010920436817	641	1352	2564	12
Tsu-1	Belm-12	Chr3	20700001	20750000	0.411353032659409	643	1058	2572	4
Kas-1	Roda-47	Chr3	20700001	20750000	0.4921996879875195	641	1262	2564	12
Belm-12	Roda-47	Chr3	20700001	20750000	0.1428571428571428	644	368	2576	0
Tsu-1	Roda-47	Chr3	20700001	20750000	0.3608087091757387	643	928	2572	4
Kas-1	Belm-12	Chr3	20750001	20800000	0.4501582278481013	632	1138	2528	60
Kas-1	Tsu-1	Chr3	20750001	20800000	0.4378980891719745	628	1100	2512	76
Belm-12	Roda-47	Chr3	20750001	20800000	0.3869969040247678	646	1000	2584	4
Tsu-1	Roda-47	Chr3	20750001	20800000	0.338785046728972	642	870	2568	20
Kas-1	Roda-47	Chr3	20750001	20800000	0.4565560821484992	633	1156	2532	56
Tsu-1	Belm-12	Chr3	20750001	20800000	0.4196567862714508	641	1076	2564	24
Tsu-1	Roda-47	Chr3	20800001	20850000	0.5728155339805825	412	944	1648	0
Belm-12	Roda-47	Chr3	20800001	20850000	0.1941747572815534	412	320	1648	0
Kas-1	Roda-47	Chr3	20800001	20850000	0.4526699029126214	412	746	1648	0
Kas-1	Tsu-1	Chr3	20800001	20850000	0.6783980582524272	412	1118	1648	0
Tsu-1	Belm-12	Chr3	20800001	20850000	0.5388349514563107	412	888	1648	0
Kas-1	Belm-12	Chr3	20800001	20850000	0.4672330097087379	412	770	1648	0
Kas-1	Roda-47	Chr3	20850001	20900000	0.2973484848484848	528	628	2112	0
Kas-1	Belm-12	Chr3	20850001	20900000	0.3910984848484848	528	826	2112	0
Tsu-1	Belm-12	Chr3	20850001	20900000	0.5629770992366412	524	1180	2096	16
Belm-12	Roda-47	Chr3	20850001	20900000	0.4469696969696969	528	944	2112	0
Tsu-1	Roda-47	Chr3	20850001	20900000	0.5763358778625954	524	1208	2096	16
Kas-1	Tsu-1	Chr3	20850001	20900000	0.4942748091603053	524	1036	2096	16
Belm-12	Roda-47	Chr3	20900001	20950000	0.4919137466307278	371	730	1484	8
Kas-1	Tsu-1	Chr3	20900001	20950000	0.6179624664879356	373	922	1492	0
Kas-1	Roda-47	Chr3	20900001	20950000	0.3512064343163539	373	524	1492	0
Tsu-1	Belm-12	Chr3	20900001	20950000	0.3733153638814016	371	554	1484	8
Tsu-1	Roda-47	Chr3	20900001	20950000	0.6152815013404825	373	918	1492	0
Kas-1	Belm-12	Chr3	20900001	20950000	0.5094339622641509	371	756	1484	8
Tsu-1	Roda-47	Chr3	20950001	21000000	0.7012195121951219	328	920	1312	0
Kas-1	Tsu-1	Chr3	20950001	21000000	0.3918495297805642	319	500	1276	36
Kas-1	Roda-47	Chr3	20950001	21000000	0.4890282131661442	319	624	1276	36
Belm-12	Roda-47	Chr3	20950001	21000000	0.5779816513761468	327	756	1308	4
Kas-1	Belm-12	Chr3	20950001	21000000	0.2767295597484276	318	352	1272	40
Tsu-1	Belm-12	Chr3	20950001	21000000	0.3944954128440367	327	516	1308	4
Tsu-1	Roda-47	Chr3	21000001	21050000	0.6610942249240122	329	870	1316	4
Kas-1	Belm-12	Chr3	21000001	21050000	0.3	330	396	1320	0
Tsu-1	Belm-12	Chr3	21000001	21050000	0.5258358662613982	329	692	1316	4
Kas-1	Roda-47	Chr3	21000001	21050000	0.4439393939393939	330	586	1320	0
Kas-1	Tsu-1	Chr3	21000001	21050000	0.5030395136778115	329	662	1316	4
Belm-12	Roda-47	Chr3	21000001	21050000	0.4318181818181818	330	570	1320	0
Kas-1	Roda-47	Chr3	21050001	21100000	0.5847457627118644	295	690	1180	0
Kas-1	Tsu-1	Chr3	21050001	21100000	0.5418118466898955	287	622	1148	32
Tsu-1	Roda-47	Chr3	21050001	21100000	0.5940766550522648	287	682	1148	32
Tsu-1	Belm-12	Chr3	21050001	21100000	0.6742160278745645	287	774	1148	32
Kas-1	Belm-12	Chr3	21050001	21100000	0.5271186440677966	295	622	1180	0
Belm-12	Roda-47	Chr3	21050001	21100000	0.247457627118644	295	292	1180	0
Kas-1	Roda-47	Chr3	21100001	21150000	0.4885386819484241	349	682	1396	172
Kas-1	Belm-12	Chr3	21100001	21150000	0.5915915915915916	333	788	1332	236
Kas-1	Tsu-1	Chr3	21100001	21150000	0.5458452722063037	349	762	1396	172
Tsu-1	Belm-12	Chr3	21100001	21150000	0.2646276595744681	376	398	1504	64
Belm-12	Roda-47	Chr3	21100001	21150000	0.2632978723404255	376	396	1504	64
Tsu-1	Roda-47	Chr3	21100001	21150000	0.096938775510204	392	152	1568	0
Tsu-1	Belm-12	Chr3	21150001	21200000	0.3974358974358974	234	372	936	0
Tsu-1	Roda-47	Chr3	21150001	21200000	0.0	234	0	936	0
Kas-1	Tsu-1	Chr3	21150001	21200000	0.3846153846153846	234	360	936	0
Kas-1	Belm-12	Chr3	21150001	21200000	0.3632478632478632	234	340	936	0
Belm-12	Roda-47	Chr3	21150001	21200000	0.3974358974358974	234	372	936	0
Kas-1	Roda-47	Chr3	21150001	21200000	0.3846153846153846	234	360	936	0
Kas-1	Roda-47	Chr3	21200001	21250000	0.5637583892617449	447	1008	1788	8
Kas-1	Belm-12	Chr3	21200001	21250000	0.5534521158129176	449	994	1796	0
Belm-12	Roda-47	Chr3	21200001	21250000	0.1442953020134228	447	258	1788	8
Tsu-1	Roda-47	Chr3	21200001	21250000	0.0033557046979865	447	6	1788	8
Tsu-1	Belm-12	Chr3	21200001	21250000	0.1425389755011135	449	256	1796	0
Kas-1	Tsu-1	Chr3	21200001	21250000	0.5579064587973274	449	1002	1796	0
Kas-1	Tsu-1	Chr3	21250001	21300000	0.7076547231270358	614	1738	2456	20
Belm-12	Roda-47	Chr3	21250001	21300000	0.5449101796407185	501	1092	2004	472
Tsu-1	Roda-47	Chr3	21250001	21300000	0.4063004846526656	619	1006	2476	0
Tsu-1	Belm-12	Chr3	21250001	21300000	0.7295409181636726	501	1462	2004	472
Kas-1	Belm-12	Chr3	21250001	21300000	0.2923387096774194	496	580	1984	492
Kas-1	Roda-47	Chr3	21250001	21300000	0.7117263843648208	614	1748	2456	20
Belm-12	Roda-47	Chr3	21300001	21350000	0.4630225080385852	311	576	1244	104
Tsu-1	Roda-47	Chr3	21300001	21350000	0.5913312693498453	323	764	1292	56
Tsu-1	Belm-12	Chr3	21300001	21350000	0.4663299663299663	297	554	1188	160
Kas-1	Tsu-1	Chr3	21300001	21350000	0.5789473684210527	323	748	1292	56
Kas-1	Belm-12	Chr3	21300001	21350000	0.4887459807073955	311	608	1244	104
Kas-1	Roda-47	Chr3	21300001	21350000	0.3931750741839762	337	530	1348	0
Kas-1	Roda-47	Chr3	21350001	21400000	0.6844919786096256	187	512	748	0
Kas-1	Belm-12	Chr3	21350001	21400000	0.427807486631016	187	320	748	0
Belm-12	Roda-47	Chr3	21350001	21400000	0.5668449197860963	187	424	748	0
Tsu-1	Roda-47	Chr3	21350001	21400000	0.1122994652406417	187	84	748	0
Kas-1	Tsu-1	Chr3	21350001	21400000	0.7433155080213903	187	556	748	0
Tsu-1	Belm-12	Chr3	21350001	21400000	0.6577540106951871	187	492	748	0
Kas-1	Roda-47	Chr3	21400001	21450000	0.4676056338028169	355	664	1420	0
Tsu-1	Belm-12	Chr3	21400001	21450000	0.7380281690140845	355	1048	1420	0
Kas-1	Belm-12	Chr3	21400001	21450000	0.723943661971831	355	1028	1420	0
Belm-12	Roda-47	Chr3	21400001	21450000	0.7408450704225352	355	1052	1420	0
Tsu-1	Roda-47	Chr3	21400001	21450000	0.0084507042253521	355	12	1420	0
Kas-1	Tsu-1	Chr3	21400001	21450000	0.4647887323943662	355	660	1420	0
Kas-1	Belm-12	Chr3	21450001	21500000	0.6670616113744076	422	1126	1688	56
Kas-1	Roda-47	Chr3	21450001	21500000	0.4736238532110092	436	826	1744	0
Belm-12	Roda-47	Chr3	21450001	21500000	0.7298578199052133	422	1232	1688	56
Kas-1	Tsu-1	Chr3	21450001	21500000	0.6043577981651376	436	1054	1744	0
Tsu-1	Belm-12	Chr3	21450001	21500000	0.4549763033175355	422	768	1688	56
Tsu-1	Roda-47	Chr3	21450001	21500000	0.3486238532110092	436	608	1744	0
Tsu-1	Roda-47	Chr3	21500001	21550000	0.3586497890295358	237	340	948	0
Tsu-1	Belm-12	Chr3	21500001	21550000	0.6	235	564	940	8
Kas-1	Roda-47	Chr3	21500001	21550000	0.2236286919831223	237	212	948	0
Kas-1	Belm-12	Chr3	21500001	21550000	0.7553191489361702	235	710	940	8
Kas-1	Tsu-1	Chr3	21500001	21550000	0.4620253164556962	237	438	948	0
Belm-12	Roda-47	Chr3	21500001	21550000	0.6702127659574468	235	630	940	8
Kas-1	Roda-47	Chr3	21550001	21600000	0.4379084967320261	459	804	1836	0
Belm-12	Roda-47	Chr3	21550001	21600000	0.55119825708061	459	1012	1836	0
Tsu-1	Roda-47	Chr3	21550001	21600000	0.5240174672489083	458	960	1832	4
Tsu-1	Belm-12	Chr3	21550001	21600000	0.4192139737991266	458	768	1832	4
Kas-1	Belm-12	Chr3	21550001	21600000	0.5620915032679739	459	1032	1836	0
Kas-1	Tsu-1	Chr3	21550001	21600000	0.6506550218340611	458	1192	1832	4
Tsu-1	Belm-12	Chr3	21600001	21650000	0.4405099150141643	353	622	1412	244
Belm-12	Roda-47	Chr3	21600001	21650000	0.583941605839416	411	960	1644	12
Tsu-1	Roda-47	Chr3	21600001	21650000	0.5688202247191011	356	810	1424	232
Kas-1	Tsu-1	Chr3	21600001	21650000	0.5547752808988764	356	790	1424	232
Kas-1	Roda-47	Chr3	21600001	21650000	0.3429951690821256	414	568	1656	0
Kas-1	Belm-12	Chr3	21600001	21650000	0.4793187347931874	411	788	1644	12
Kas-1	Belm-12	Chr3	21650001	21700000	0.4268292682926829	287	490	1148	0
Kas-1	Roda-47	Chr3	21650001	21700000	0.4163763066202091	287	478	1148	0
Tsu-1	Roda-47	Chr3	21650001	21700000	0.4599303135888501	287	528	1148	0
Belm-12	Roda-47	Chr3	21650001	21700000	0.229965156794425	287	264	1148	0
Tsu-1	Belm-12	Chr3	21650001	21700000	0.4494773519163763	287	516	1148	0
Kas-1	Tsu-1	Chr3	21650001	21700000	0.5	287	574	1148	0
Kas-1	Roda-47	Chr3	21700001	21750000	0.4502262443438914	221	398	884	0
Kas-1	Belm-12	Chr3	21700001	21750000	0.4434389140271493	221	392	884	0
Belm-12	Roda-47	Chr3	21700001	21750000	0.0814479638009049	221	72	884	0
Tsu-1	Belm-12	Chr3	21700001	21750000	0.5226244343891403	221	462	884	0
Kas-1	Tsu-1	Chr3	21700001	21750000	0.5429864253393665	221	480	884	0
Tsu-1	Roda-47	Chr3	21700001	21750000	0.4954751131221719	221	438	884	0
Kas-1	Roda-47	Chr3	21750001	21800000	0.419753086419753	243	408	972	0
Tsu-1	Roda-47	Chr3	21750001	21800000	0.6625514403292181	243	644	972	0
Belm-12	Roda-47	Chr3	21750001	21800000	0.0452674897119341	243	44	972	0
Kas-1	Tsu-1	Chr3	21750001	21800000	0.6748971193415638	243	656	972	0
Kas-1	Belm-12	Chr3	21750001	21800000	0.4074074074074074	243	396	972	0
Tsu-1	Belm-12	Chr3	21750001	21800000	0.6502057613168725	243	632	972	0
Tsu-1	Roda-47	Chr3	21800001	21850000	0.3370473537604457	359	484	1436	0
Belm-12	Roda-47	Chr3	21800001	21850000	0.0584958217270195	359	84	1436	0
Tsu-1	Belm-12	Chr3	21800001	21850000	0.3342618384401114	359	480	1436	0
Kas-1	Tsu-1	Chr3	21800001	21850000	0.7270194986072424	359	1044	1436	0
Kas-1	Roda-47	Chr3	21800001	21850000	0.6072423398328691	359	872	1436	0
Kas-1	Belm-12	Chr3	21800001	21850000	0.6044568245125348	359	868	1436	0
Tsu-1	Belm-12	Chr3	21850001	21900000	0.7384937238493724	478	1412	1912	0
Tsu-1	Roda-47	Chr3	21850001	21900000	0.7274633123689728	477	1388	1908	4
Kas-1	Tsu-1	Chr3	21850001	21900000	0.6757322175732218	478	1292	1912	0
Belm-12	Roda-47	Chr3	21850001	21900000	0.2641509433962264	477	504	1908	4
Kas-1	Roda-47	Chr3	21850001	21900000	0.3878406708595387	477	740	1908	4
Kas-1	Belm-12	Chr3	21850001	21900000	0.2719665271966527	478	520	1912	0
Belm-12	Roda-47	Chr3	21900001	21950000	0.6020642201834863	436	1050	1744	0
Kas-1	Belm-12	Chr3	21900001	21950000	0.6628440366972477	436	1156	1744	0
Kas-1	Roda-47	Chr3	21900001	21950000	0.2901376146788991	436	506	1744	0
Kas-1	Tsu-1	Chr3	21900001	21950000	0.6105990783410138	434	1060	1736	8
Tsu-1	Belm-12	Chr3	21900001	21950000	0.2672811059907834	434	464	1736	8
Tsu-1	Roda-47	Chr3	21900001	21950000	0.6117511520737328	434	1062	1736	8
Belm-12	Roda-47	Chr3	21950001	22000000	0.5663615560640732	437	990	1748	40
Kas-1	Roda-47	Chr3	21950001	22000000	0.4988479262672811	434	866	1736	52
Kas-1	Tsu-1	Chr3	21950001	22000000	0.2204545454545454	440	388	1760	28
Tsu-1	Roda-47	Chr3	21950001	22000000	0.5046189376443418	433	874	1732	56
Tsu-1	Belm-12	Chr3	21950001	22000000	0.3295711060948081	443	584	1772	16
Kas-1	Belm-12	Chr3	21950001	22000000	0.3513513513513513	444	624	1776	12
Tsu-1	Roda-47	Chr3	22000001	22050000	0.4102564102564102	507	832	2028	0
Tsu-1	Belm-12	Chr3	22000001	22050000	0.5642292490118577	506	1142	2024	4
Kas-1	Roda-47	Chr3	22000001	22050000	0.4126984126984127	504	832	2016	12
Kas-1	Belm-12	Chr3	22000001	22050000	0.4791252485089463	503	964	2012	16
Belm-12	Roda-47	Chr3	22000001	22050000	0.4990118577075099	506	1010	2024	4
Kas-1	Tsu-1	Chr3	22000001	22050000	0.5218253968253969	504	1052	2016	12
Kas-1	Roda-47	Chr3	22050001	22100000	0.2869822485207101	676	776	2704	0
Kas-1	Tsu-1	Chr3	22050001	22100000	0.6921364985163204	674	1866	2696	8
Kas-1	Belm-12	Chr3	22050001	22100000	0.1829629629629629	675	494	2700	4
Tsu-1	Belm-12	Chr3	22050001	22100000	0.6857355126300149	673	1846	2692	12
Belm-12	Roda-47	Chr3	22050001	22100000	0.2118518518518518	675	572	2700	4
Tsu-1	Roda-47	Chr3	22050001	22100000	0.7959940652818991	674	2146	2696	8
Kas-1	Tsu-1	Chr3	22100001	22150000	0.5569852941176471	816	1818	3264	40
Kas-1	Belm-12	Chr3	22100001	22150000	0.5275735294117647	816	1722	3264	40
Kas-1	Roda-47	Chr3	22100001	22150000	0.5269230769230769	780	1644	3120	184
Tsu-1	Belm-12	Chr3	22100001	22150000	0.1180387409200968	826	390	3304	0
Tsu-1	Roda-47	Chr3	22100001	22150000	0.4759493670886076	790	1504	3160	144
Belm-12	Roda-47	Chr3	22100001	22150000	0.5006329113924051	790	1582	3160	144
Kas-1	Belm-12	Chr3	22150001	22200000	0.4715568862275449	334	630	1336	0
Tsu-1	Belm-12	Chr3	22150001	22200000	0.4955089820359281	334	662	1336	0
Kas-1	Roda-47	Chr3	22150001	22200000	0.4834834834834834	333	644	1332	4
Kas-1	Tsu-1	Chr3	22150001	22200000	0.4910179640718562	334	656	1336	0
Belm-12	Roda-47	Chr3	22150001	22200000	0.4174174174174174	333	556	1332	4
Tsu-1	Roda-47	Chr3	22150001	22200000	0.5255255255255256	333	700	1332	4
Kas-1	Roda-47	Chr3	22200001	22250000	0.3802588996763754	618	940	2472	52
Kas-1	Belm-12	Chr3	22200001	22250000	0.3768233387358184	617	930	2468	56
Tsu-1	Roda-47	Chr3	22200001	22250000	0.2653910149750416	601	638	2404	120
Belm-12	Roda-47	Chr3	22200001	22250000	0.2571656050955414	628	646	2512	12
Kas-1	Tsu-1	Chr3	22200001	22250000	0.3711864406779661	590	876	2360	164
Tsu-1	Belm-12	Chr3	22200001	22250000	0.3233333333333333	600	776	2400	124
Belm-12	Roda-47	Chr3	22250001	22300000	0.110759493670886	632	280	2528	0
Kas-1	Belm-12	Chr3	22250001	22300000	0.4145569620253164	632	1048	2528	0
Kas-1	Tsu-1	Chr3	22250001	22300000	0.7523809523809524	630	1896	2520	8
Tsu-1	Roda-47	Chr3	22250001	22300000	0.6222222222222222	630	1568	2520	8
Tsu-1	Belm-12	Chr3	22250001	22300000	0.6603174603174603	630	1664	2520	8
Kas-1	Roda-47	Chr3	22250001	22300000	0.3987341772151899	632	1008	2528	0
Kas-1	Tsu-1	Chr3	22300001	22350000	0.3183183183183183	333	424	1332	8
Kas-1	Belm-12	Chr3	22300001	22350000	0.6029850746268657	335	808	1340	0
Kas-1	Roda-47	Chr3	22300001	22350000	0.5765765765765766	333	768	1332	8
Tsu-1	Belm-12	Chr3	22300001	22350000	0.6486486486486487	333	864	1332	8
Belm-12	Roda-47	Chr3	22300001	22350000	0.2942942942942942	333	392	1332	8
Tsu-1	Roda-47	Chr3	22300001	22350000	0.7009063444108762	331	928	1324	16
Tsu-1	Belm-12	Chr3	22350001	22400000	0.5225752508361204	598	1250	2392	72
Kas-1	Belm-12	Chr3	22350001	22400000	0.5360655737704918	610	1308	2440	24
Kas-1	Roda-47	Chr3	22350001	22400000	0.451559934318555	609	1100	2436	28
Tsu-1	Roda-47	Chr3	22350001	22400000	0.4958123953098827	597	1184	2388	76
Kas-1	Tsu-1	Chr3	22350001	22400000	0.4099326599326599	594	974	2376	88
Belm-12	Roda-47	Chr3	22350001	22400000	0.33278955954323	613	816	2452	12
Tsu-1	Roda-47	Chr3	22400001	22450000	0.4976851851851852	432	860	1728	0
Kas-1	Roda-47	Chr3	22400001	22450000	0.4534883720930232	430	780	1720	8
Kas-1	Tsu-1	Chr3	22400001	22450000	0.4511627906976744	430	776	1720	8
Kas-1	Belm-12	Chr3	22400001	22450000	0.5534883720930233	430	952	1720	8
Tsu-1	Belm-12	Chr3	22400001	22450000	0.5787037037037037	432	1000	1728	0
Belm-12	Roda-47	Chr3	22400001	22450000	0.5162037037037037	432	892	1728	0
Tsu-1	Belm-12	Chr3	22450001	22500000	0.3152454780361757	387	488	1548	0
Kas-1	Tsu-1	Chr3	22450001	22500000	0.3229974160206718	387	500	1548	0
